incident_id,year,date_of_incident,route,borough,injury_result_description,incident_event_type,operator_id,bus_garage_id,victim_id
15096,2016,2016-11-01,10,Westminster,"Reported Minor Injury - Treated at Hospital","Personal Injury",5,71,5
15097,2016,2016-10-01,355,Wandsworth,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Personal Injury",11,55,5
15098,2016,2016-10-01,355,Wandsworth,"Injuries treated on scene","Personal Injury",11,55,5
15099,2016,2016-10-01,424,"Hammersmith & Fulham","Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",1,7,5
15100,2016,2016-10-01,W3,Haringey,"Injuries treated on scene","Slip Trip Fall",6,12,5
15101,2016,2016-10-01,RR,"Not specified","Injuries treated on scene","Collision Incident",12,35,5
15102,2016,2016-10-01,R2,Bromley,"Injuries treated on scene","Slip Trip Fall",11,54,5
15103,2016,2016-10-01,R1,Bromley,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",11,54,5
15104,2016,2016-10-01,312,Croydon,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",12,35,5
15105,2016,2016-10-01,307,Enfield,"Injuries treated on scene","Slip Trip Fall",2,32,5
15106,2016,2016-10-01,281,"Kingston upon Thames","Injuries treated on scene","Personal Injury",5,14,5
15107,2016,2016-10-01,274,Westminster,"Injuries treated on scene","Personal Injury",2,20,5
15108,2016,2016-10-01,288,Barnet,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",17,44,5
15109,2016,2016-10-01,259,Hackney,"Injuries treated on scene","Personal Injury",1,68,5
15110,2016,2016-10-01,253,"Not specified","Injuries treated on scene","Slip Trip Fall",6,26,5
15111,2016,2016-10-01,250,Lambeth,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",12,38,5
15112,2016,2016-10-01,186,Barnet,"Injuries treated on scene","Personal Injury",2,66,5
15113,2016,2016-10-01,180,Greenwich,"Injuries treated on scene","Slip Trip Fall",1,64,5
15114,2016,2016-10-01,176,"Not specified","Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",12,18,5
15115,2016,2016-10-01,175,Havering,"Injuries treated on scene","Slip Trip Fall",3,34,5
15116,2016,2016-10-01,220,"Hammersmith & Fulham","Reported Minor Injury - Treated at Hospital","Slip Trip Fall",5,61,5
15117,2016,2016-10-01,220,"Hammersmith & Fulham","Injuries treated on scene","Slip Trip Fall",5,61,5
15118,2016,2016-10-01,170,Westminster,"Injuries treated on scene","Slip Trip Fall",1,4,5
15119,2016,2016-10-01,207,"Hammersmith & Fulham","Injuries treated on scene","Slip Trip Fall",9,59,5
15120,2016,2016-10-01,168,Camden,"Reported Minor Injury - Treated at Hospital","Personal Injury",2,8,5
15121,2016,2016-10-01,137,Lambeth,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",12,24,5
15122,2016,2016-10-01,130,Croydon,"Reported Minor Injury - Treated at Hospital","Slip Trip Fall",11,55,5
15123,2016,2016-10-01,111,"Richmond Upon Thames","Reported Minor Injury - Treated at Hospital","Slip Trip Fall",5,31,5
15124,2016,2016-10-01,143,Barnet,"Injuries treated on scene","Slip Trip Fall",2,8,5
15125,2016,2016-10-01,142,Barnet,"Injuries treated on scene","Slip Trip Fall",17,44,5
15126,2016,2016-10-01,98,Brent,"Injuries treated on scene","Slip Trip Fall",2,28,5
15127,2016,2016-10-01,90,Hounslow,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",2,40,5
15128,2016,2016-10-01,73,Hackney,"Injuries treated on scene","Slip Trip Fall",6,26,5
15129,2016,2016-10-01,50,"Not specified","Injuries treated on scene","Slip Trip Fall",12,24,5
15130,2016,2016-10-01,66,Redbridge,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",21,25,5
15131,2016,2016-10-01,50,Lambeth,"Injuries treated on scene","Slip Trip Fall",12,24,5
15132,2016,2016-10-01,2,"Not specified","Injuries treated on scene","Slip Trip Fall",12,18,5
15133,2016,2016-10-01,42,Southwark,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Slip Trip Fall",8,5,5
15134,2016,2016-01-01,R70,"Richmond Upon Thames","Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",13,1,5
15135,2016,2016-10-01,25,Westminster,"Injuries treated on scene","Personal Injury",7,11,5
15136,2016,2016-01-01,P4,Lewisham,"Injuries treated on scene","Onboard Injuries",4,1,5
15137,2016,2016-10-01,24,Westminster,"Injuries treated on scene","Personal Injury",2,10,5
15138,2016,2016-01-01,N7,Ealing,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",2,1,5
15139,2016,2016-10-01,14,Wandsworth,"Injuries treated on scene","Slip Trip Fall",1,7,5
15140,2016,2016-01-01,H91,Hounslow,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",5,1,5
15141,2016,2016-01-01,H26,Hounslow,"Injuries treated on scene","Onboard Injuries",13,1,5
15142,2016,2016-01-01,H19,Harrow,"Injuries treated on scene","Onboard Injuries",17,1,5
15143,2016,2016-01-01,G1,Wandsworth,"Injuries treated on scene","Onboard Injuries",1,1,5
15144,2016,2016-01-01,E8,Ealing,"Injuries treated on scene","Onboard Injuries",2,1,5
15145,2016,2016-01-01,C1,Westminster,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",5,1,5
15146,2016,2016-01-01,493,Merton,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Collision Incident",1,1,5
15147,2016,2016-01-01,263,Barnet,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",2,1,5
15148,2016,2016-01-01,372,Havering,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",3,1,5
15149,2016,2016-01-01,358,Bromley,"Injuries treated on scene","Onboard Injuries",11,1,5
15150,2016,2016-01-01,328,Camden,"Injuries treated on scene","Onboard Injuries",7,1,5
15151,2016,2016-01-01,324,Barnet,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",2,1,5
15152,2016,2016-01-01,271,Islington,"Injuries treated on scene","Onboard Injuries",2,1,5
15153,2016,2016-01-01,268,Camden,"Injuries treated on scene","Onboard Injuries",17,1,5
15154,2016,2016-01-01,193,Havering,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",14,1,5
15155,2016,2016-01-01,142,Barnet,"Injuries treated on scene","Onboard Injuries",17,1,5
15156,2016,2016-01-01,186,Harrow,"Injuries treated on scene","Onboard Injuries",2,1,5
15157,2016,2016-01-01,185,Lewisham,"Injuries treated on scene","Onboard Injuries",8,1,5
15158,2016,2016-01-01,185,Lambeth,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",8,1,5
15159,2016,2016-01-01,96,Bexley,"Injuries treated on scene","Onboard Injuries",4,1,5
15160,2016,2016-01-01,94,Westminster,"Injuries treated on scene","Onboard Injuries",5,1,5
15161,2016,2016-01-01,125,Barnet,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",2,1,5
15162,2015,2015-08-01,372,"None London Borough","Injuries treated on scene","Onboard Injuries",3,1,5
15163,2015,2015-08-01,358,Bromley,"Injuries treated on scene","Onboard Injuries",1,1,5
15164,2016,2016-01-01,81,"None London Borough","Reported Minor Injury - Treated at Hospital","Onboard Injuries",5,1,5
15165,2015,2015-08-01,328,Brent,"Injuries treated on scene","Collision Incident",7,1,5
15166,2016,2016-01-01,25,"Tower Hamlets","Injuries treated on scene","Onboard Injuries",7,1,5
15167,2016,2016-01-01,61,Bromley,"Injuries treated on scene","Onboard Injuries",4,1,5
15168,2016,2016-01-01,16,Brent,"Injuries treated on scene","Onboard Injuries",2,1,5
15169,2016,2016-01-01,6,Westminster,"Injuries treated on scene","Onboard Injuries",2,1,5
15170,2015,2015-12-01,S3,Sutton,"Injuries treated on scene","Onboard Injuries",16,1,5
15171,2015,2015-12-01,P12,Southwark,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",11,1,5
15172,2015,2015-12-01,E8,Ealing,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",2,1,5
15173,2015,2015-12-01,B16,Bexley,"Injuries treated on scene","Collision Incident",8,1,5
15174,2015,2015-12-01,B13,Bexley,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",15,1,5
15175,2015,2015-12-01,B13,Bexley,"Injuries treated on scene","Onboard Injuries",15,1,5
15176,2015,2015-12-01,470,Sutton,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",16,1,5
15177,2015,2015-12-01,422,Bexley,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",8,1,5
15178,2015,2015-12-01,205,Islington,"Injuries treated on scene","Onboard Injuries",3,1,5
15179,2015,2015-12-01,202,Lewisham,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",11,1,5
15180,2015,2015-12-01,303,Barnet,"Injuries treated on scene","Onboard Injuries",17,1,5
15181,2015,2015-12-01,297,Ealing,"Injuries treated on scene","Onboard Injuries",2,1,5
15182,2015,2015-12-01,276,Newham,"Injuries treated on scene","Onboard Injuries",18,1,5
15183,2015,2015-12-01,268,Camden,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",17,1,5
15184,2015,2015-12-01,263,Barnet,"Injuries treated on scene","Onboard Injuries",2,1,5
15185,2015,2015-12-01,189,Camden,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",2,1,5
15186,2015,2015-12-01,181,Lewisham,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",11,1,5
15187,2015,2015-12-01,248,Havering,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",3,1,5
15188,2015,2015-12-01,248,Havering,"Injuries treated on scene","Onboard Injuries",3,1,5
15189,2015,2015-12-01,247,Redbridge,"Injuries treated on scene","Onboard Injuries",3,1,5
15190,2015,2015-12-01,245,Ealing,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",9,1,5
15191,2015,2015-12-01,175,"None London Borough","Reported Minor Injury - Treated at Hospital","Onboard Injuries",3,1,5
15192,2015,2015-12-01,220,"Hammersmith & Fulham","Reported Minor Injury - Treated at Hospital","Onboard Injuries",5,1,5
15193,2015,2015-12-01,214,Islington,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",2,1,5
15194,2015,2015-12-01,162,Greenwich,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",11,1,5
15195,2015,2015-12-01,160,Greenwich,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",15,1,5
15196,2015,2015-10-01,9,"Kensington & Chelsea","Injuries treated on scene","Onboard Injuries",5,1,5
15197,2015,2015-12-01,122,Lewisham,"Injuries treated on scene","Onboard Injuries",4,1,5
15198,2015,2015-12-01,105,Ealing,"Injuries treated on scene","Onboard Injuries",2,1,5
15199,2015,2015-12-01,98,Brent,"Injuries treated on scene","Onboard Injuries",2,1,5
15200,2015,2015-12-01,96,Lewisham,"Injuries treated on scene","Onboard Injuries",4,1,5
15201,2015,2015-12-01,86,Havering,"Injuries treated on scene","Onboard Injuries",3,1,5
15202,2015,2015-12-01,68,Southwark,"Injuries treated on scene","Onboard Injuries",8,1,5
15203,2015,2015-12-01,63,Southwark,"Injuries treated on scene","Onboard Injuries",11,1,5
15204,2015,2015-12-01,56,Hackney,"Reported Minor Injury - Treated at Hospital","Collision Incident",3,1,5
15205,2015,2015-12-01,52,"Kensington & Chelsea","Injuries treated on scene","Onboard Injuries",2,1,5
15206,2015,2015-12-01,30,Islington,"Injuries treated on scene","Onboard Injuries",7,1,5
15207,2015,2015-12-01,11,Westminster,"Injuries treated on scene","Onboard Injuries",1,1,5
15208,2015,2015-11-01,P13,Lambeth,"Injuries treated on scene","Onboard Injuries",10,1,5
15209,2015,2015-11-01,E2,Ealing,"Injuries treated on scene","Onboard Injuries",2,1,5
15210,2015,2015-11-01,B14,Bexley,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",11,1,5
15211,2015,2015-11-01,401,Bexley,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",8,1,5
15212,2015,2015-11-01,352,Bromley,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",11,1,5
15213,2015,2015-11-01,343,Southwark,"Injuries treated on scene","Onboard Injuries",10,1,5
15214,2015,2015-11-01,305,Barnet,"Injuries treated on scene","Onboard Injuries",17,1,5
15215,2015,2015-11-01,302,Brent,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",2,1,5
15216,2015,2015-11-01,277,Hackney,"Injuries treated on scene","Onboard Injuries",3,1,5
15217,2015,2015-11-01,273,Lewisham,"Injuries treated on scene","Onboard Injuries",4,1,5
15218,2015,2015-11-01,251,Harrow,"Injuries treated on scene","Onboard Injuries",20,1,5
15219,2015,2015-11-01,237,Hounslow,"Injuries treated on scene","Onboard Injuries",2,1,5
15220,2015,2015-11-01,208,Bromley,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",4,1,5
15221,2015,2015-11-01,204,Brent,"Injuries treated on scene","Onboard Injuries",2,1,5
15222,2015,2015-11-01,175,Havering,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",3,1,5
15223,2015,2015-11-01,169,Redbridge,"Injuries treated on scene","Onboard Injuries",3,1,5
15224,2015,2015-11-01,168,Southwark,"Injuries treated on scene","Onboard Injuries",2,1,5
15225,2015,2015-11-01,154,Croydon,"Injuries treated on scene","Onboard Injuries",1,1,5
15226,2015,2015-11-01,113,Barnet,"Injuries treated on scene","Onboard Injuries",2,1,5
15227,2015,2015-11-01,111,"Richmond Upon Thames","Injuries treated on scene","Onboard Injuries",5,1,5
15228,2015,2015-11-01,94,Westminster,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",5,1,5
15229,2015,2015-11-01,91,Islington,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",2,1,5
15230,2015,2015-11-01,91,Islington,"Injuries treated on scene","Onboard Injuries",2,1,5
15231,2015,2015-11-01,89,Lewisham,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",8,1,5
15232,2015,2015-11-01,86,Redbridge,"Injuries treated on scene","Onboard Injuries",3,1,5
15233,2015,2015-08-01,139,Westminster,"Injuries treated on scene","Collision Incident",2,1,5
15234,2015,2015-08-01,132,Greenwich,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",8,1,5
15235,2015,2015-08-01,111,Hounslow,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",5,1,5
15236,2015,2015-11-01,61,Bromley,"Injuries treated on scene","Collision Incident",4,1,5
15237,2015,2015-11-01,52,"Kensington & Chelsea","Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",2,1,5
15238,2015,2015-11-01,42,Southwark,"Injuries treated on scene","Onboard Injuries",8,1,5
15239,2015,2015-11-01,18,Brent,"Injuries treated on scene","Onboard Injuries",9,1,5
15240,2015,2015-11-01,9,"Kensington & Chelsea","Injuries treated on scene","Onboard Injuries",5,1,5
15241,2015,2015-11-01,6,Westminster,"Injuries treated on scene","Onboard Injuries",2,1,5
15242,2015,2015-11-01,3,Southwark,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",10,1,5
15243,2015,2015-10-01,W8,Enfield,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",2,1,5
15244,2015,2015-10-01,U10,Hillingdon,"Injuries treated on scene","Onboard Injuries",9,1,5
15245,2015,2015-10-01,S4,Sutton,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",10,1,5
15246,2015,2015-10-01,EL2,Redbridge,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",14,1,5
15247,2015,2015-10-01,E7,Ealing,"Injuries treated on scene","Onboard Injuries",9,1,5
15248,2015,2015-10-01,487,Harrow,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",9,1,5
15249,2015,2015-10-01,427,Ealing,"Injuries treated on scene","Onboard Injuries",9,1,5
15250,2015,2015-10-01,381,Southwark,"Injuries treated on scene","Onboard Injuries",10,1,5
15251,2015,2015-10-01,331,Hillingdon,"Injuries treated on scene","Onboard Injuries",9,1,5
15252,2015,2015-10-01,320,Bromley,"Injuries treated on scene","Onboard Injuries",11,1,5
15253,2015,2015-10-01,316,Brent,"Injuries treated on scene","Onboard Injuries",2,1,5
15254,2015,2015-10-01,314,Bromley,"Injuries treated on scene","Onboard Injuries",4,1,5
15255,2015,2015-10-01,259,Islington,"Injuries treated on scene","Onboard Injuries",1,1,5
15256,2015,2015-10-01,249,Lambeth,"Injuries treated on scene","Onboard Injuries",1,1,5
15257,2015,2015-10-01,240,Barnet,"Injuries treated on scene","Onboard Injuries",2,1,5
15258,2015,2015-10-01,217,Enfield,"Injuries treated on scene","Onboard Injuries",2,1,5
15259,2015,2015-10-01,203,"None London Borough","Injuries treated on scene","Onboard Injuries",5,1,5
15260,2015,2015-10-01,201,Lambeth,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",10,1,5
15261,2015,2015-10-01,162,Bromley,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",11,1,5
15262,2015,2015-10-01,161,Greenwich,"Taken to Hospital â€“ Reported Serious Injury or Severity Unknown","Onboard Injuries",11,1,5
15263,2015,2015-10-01,93,"Hammersmith & Fulham","Reported Minor Injury - Treated at Hospital","Onboard Injuries",1,1,5
15264,2015,2015-10-01,86,Havering,"Injuries treated on scene","Onboard Injuries",3,1,5
15265,2015,2015-09-01,H9,Harrow,"Injuries treated on scene","Onboard Injuries",20,1,5
15266,2015,2015-09-01,H25,Hounslow,"Injuries treated on scene","Onboard Injuries",13,1,5
15267,2015,2015-09-01,E3,Ealing,"Injuries treated on scene","Onboard Injuries",5,1,5
15268,2015,2015-10-01,37,Wandsworth,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",11,1,5
15269,2015,2015-09-01,541,Newham,"Injuries treated on scene","Onboard Injuries",14,1,5
15270,2015,2015-09-01,486,Bexley,"Injuries treated on scene","Onboard Injuries",8,1,5
15271,2015,2015-10-01,34,Enfield,"Injuries treated on scene","Onboard Injuries",2,1,5
15272,2015,2015-09-01,474,Newham,"Injuries treated on scene","Onboard Injuries",18,1,5
15273,2015,2015-10-01,27,Camden,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",5,1,5
15274,2015,2015-10-01,17,Islington,"Reported Minor Injury - Treated at Hospital","Onboard Injuries",2,1,5
15275,2015,2015-10-01,11,Westminster,"Injuries treated on scene","Onboard Injuries",1,1,5
